stationId,mnet_id,network_name,sensor_ht_explicit,wind_sensor_ht
ELKPN,265,PGN,,6.0
CTMW4,233,WACNET,,10.0
BSU01,298,CryoGARS,,10.0
BSU02,298,CryoGARS,,10.0
G5521,65,APRSWXNET/CWOP,,2.0
BSEM8,3025,UMRB-UMT,,10.0
BSWM8,3025,UMRB-UMT,,10.0
BUFM8,3025,UMRB-UMT,,10.0
CNNM8,3025,UMRB-UMT,,10.0
CRNM8,3025,UMRB-UMT,,10.0
CSTM8,3025,UMRB-UMT,,10.0
DOGM8,3025,UMRB-UMT,,10.0
DRYM8,3025,UMRB-UMT,,10.0
FOXM8,3025,UMRB-UMT,,10.0
HIWM8,3025,UMRB-UMT,,10.0
HOGM8,3025,UMRB-UMT,,10.0
INNM8,3025,UMRB-UMT,,10.0
ISSM8,3025,UMRB-UMT,,10.0
JGPM8,3025,UMRB-UMT,,10.0
LOAM8,3025,UMRB-UMT,,10.0
LTBM8,3025,UMRB-UMT,,10.0
MINM8,3025,UMRB-UMT,,10.0
MTLM8,3025,UMRB-UMT,,10.0
SBSM8,3025,UMRB-UMT,,10.0
WETM8,3025,UMRB-UMT,,10.0
WNFM8,3025,UMRB-UMT,,10.0
PC596,247,PACIFICORP,,10.0
SVYM8,3025,UMRB-UMT,,10.0
G5547,65,APRSWXNET/CWOP,,2.0
MBWBT,48,BTAVAL,,10.0
BDEM8,3025,UMRB-UMT,,10.0
BNGM8,3025,UMRB-UMT,,10.0
FTKM8,3025,UMRB-UMT,,10.0
LLNM8,3025,UMRB-UMT,,10.0
MBYM8,3025,UMRB-UMT,,10.0
MEDM8,3025,UMRB-UMT,,10.0
NUAM8,3025,UMRB-UMT,,10.0
OHMM8,3025,UMRB-UMT,,10.0
PARM8,3025,UMRB-UMT,,10.0
SDLM8,3025,UMRB-UMT,,10.0
TAMM8,3025,UMRB-UMT,,10.0
VOTM8,3025,UMRB-UMT,,10.0
WOFM8,3025,UMRB-UMT,,10.0
GLOM8,3025,UMRB-UMT,,10.0
G5555,65,APRSWXNET/CWOP,,2.0
G5563,65,APRSWXNET/CWOP,,2.0
G5567,65,APRSWXNET/CWOP,,2.0
G5568,65,APRSWXNET/CWOP,,2.0
G5597,65,APRSWXNET/CWOP,,2.0
NLM34,37,NWAC,,10.0
G3900,65,APRSWXNET/CWOP,,2.0
G5636,65,APRSWXNET/CWOP,,2.0
G5626,65,APRSWXNET/CWOP,,2.0
PC602,247,PACIFICORP,,10.0
G5652,65,APRSWXNET/CWOP,,2.0
G5594,65,APRSWXNET/CWOP,,2.0
BMTW1,96,MARITIME,,10.0
CPMW1,96,MARITIME,,10.0
CPNW1,96,MARITIME,,10.0
CPC18,94,CPCRC,,10.0
G5739,65,APRSWXNET/CWOP,,2.0
AW898,65,APRSWXNET/CWOP,,2.0
G5728,65,APRSWXNET/CWOP,,2.0
G5754,65,APRSWXNET/CWOP,,2.0
G5817,65,APRSWXNET/CWOP,,2.0
CPC19,94,CPCRC,,10.0
G5886,65,APRSWXNET/CWOP,,2.0
G5888,65,APRSWXNET/CWOP,,2.0
WXM30,303,WeatherXM,,10.0
WXM59,303,WeatherXM,,10.0
WXM91,303,WeatherXM,,10.0
WXM93,303,WeatherXM,,10.0
WXM132,303,WeatherXM,,10.0
WXM212,303,WeatherXM,,10.0
WXM423,303,WeatherXM,,10.0
WXM449,303,WeatherXM,,10.0
WXM513,303,WeatherXM,,10.0
WXM715,303,WeatherXM,,10.0
WXM800,303,WeatherXM,,10.0
WXM947,303,WeatherXM,,10.0
WXM951,303,WeatherXM,,10.0
WXM1054,303,WeatherXM,,10.0
WXM1098,303,WeatherXM,,10.0
WXM1128,303,WeatherXM,,10.0
WXM1278,303,WeatherXM,,10.0
WXM1370,303,WeatherXM,,10.0
WXM1377,303,WeatherXM,,10.0
WXM1378,303,WeatherXM,,10.0
WXM1482,303,WeatherXM,,10.0
WXM1620,303,WeatherXM,,10.0
WXM1670,303,WeatherXM,,10.0
WXM1745,303,WeatherXM,,10.0
WXM1763,303,WeatherXM,,10.0
WXM1764,303,WeatherXM,,10.0
WXM1865,303,WeatherXM,,10.0
WXM1872,303,WeatherXM,,10.0
WXM1886,303,WeatherXM,,10.0
WXM1918,303,WeatherXM,,10.0
WXM1946,303,WeatherXM,,10.0
WXM1992,303,WeatherXM,,10.0
WXM2040,303,WeatherXM,,10.0
WXM2056,303,WeatherXM,,10.0
WXM2230,303,WeatherXM,,10.0
WXM2233,303,WeatherXM,,10.0
WXM2237,303,WeatherXM,,10.0
WXM2260,303,WeatherXM,,10.0
WXM2388,303,WeatherXM,,10.0
WXM2390,303,WeatherXM,,10.0
WXM2403,303,WeatherXM,,10.0
WXM2408,303,WeatherXM,,10.0
WXM2428,303,WeatherXM,,10.0
WXM2486,303,WeatherXM,,10.0
WXM2521,303,WeatherXM,,10.0
WXM2524,303,WeatherXM,,10.0
WXM2570,303,WeatherXM,,10.0
WXM2609,303,WeatherXM,,10.0
WXM2612,303,WeatherXM,,10.0
WXM2697,303,WeatherXM,,10.0
WXM2711,303,WeatherXM,,10.0
WXM2764,303,WeatherXM,,10.0
WXM2783,303,WeatherXM,,10.0
WXM2809,303,WeatherXM,,10.0
WXM2832,303,WeatherXM,,10.0
WXM2859,303,WeatherXM,,10.0
WXM2869,303,WeatherXM,,10.0
WXM2994,303,WeatherXM,,10.0
WXM3021,303,WeatherXM,,10.0
WXM3159,303,WeatherXM,,10.0
WXM3180,303,WeatherXM,,10.0
WXM3184,303,WeatherXM,,10.0
WXM3235,303,WeatherXM,,10.0
WXM3247,303,WeatherXM,,10.0
WXM3323,303,WeatherXM,,10.0
WXM3341,303,WeatherXM,,10.0
WXM3342,303,WeatherXM,,10.0
WXM3360,303,WeatherXM,,10.0
WXM3377,303,WeatherXM,,10.0
WXM3396,303,WeatherXM,,10.0
WXM3400,303,WeatherXM,,10.0
WXM3612,303,WeatherXM,,10.0
WXM3681,303,WeatherXM,,10.0
WXM3768,303,WeatherXM,,10.0
WXM3802,303,WeatherXM,,10.0
WXM3877,303,WeatherXM,,10.0
WXM4017,303,WeatherXM,,10.0
WXM4340,303,WeatherXM,,10.0
WXM4345,303,WeatherXM,,10.0
WXM4349,303,WeatherXM,,10.0
WXM4453,303,WeatherXM,,10.0
WXM4596,303,WeatherXM,,10.0
WXM4614,303,WeatherXM,,10.0
WXM4725,303,WeatherXM,,10.0
WXM4811,303,WeatherXM,,10.0
WXM4929,303,WeatherXM,,10.0
WXM4956,303,WeatherXM,,10.0
WXM5000,303,WeatherXM,,10.0
WXM5014,303,WeatherXM,,10.0
WXM5048,303,WeatherXM,,10.0
WXM5052,303,WeatherXM,,10.0
WXM5079,303,WeatherXM,,10.0
WXM5463,303,WeatherXM,,10.0
WXM5485,303,WeatherXM,,10.0
WXM5526,303,WeatherXM,,10.0
WXM5571,303,WeatherXM,,10.0
WXM5593,303,WeatherXM,,10.0
WXM5657,303,WeatherXM,,10.0
WXM5681,303,WeatherXM,,10.0
WXM5789,303,WeatherXM,,10.0
WXM5844,303,WeatherXM,,10.0
WXM5850,303,WeatherXM,,10.0
WXM5906,303,WeatherXM,,10.0
WXM5969,303,WeatherXM,,10.0
WXM5970,303,WeatherXM,,10.0
WXM5978,303,WeatherXM,,10.0
WXM5988,303,WeatherXM,,10.0
WXM5995,303,WeatherXM,,10.0
WXM5997,303,WeatherXM,,10.0
WXM6031,303,WeatherXM,,10.0
WXM6066,303,WeatherXM,,10.0
WXM6090,303,WeatherXM,,10.0
WXM6148,303,WeatherXM,,10.0
WXM6187,303,WeatherXM,,10.0
WXM6225,303,WeatherXM,,10.0
WXM6268,303,WeatherXM,,10.0
WXM6292,303,WeatherXM,,10.0
WXM6464,303,WeatherXM,,10.0
WXM6560,303,WeatherXM,,10.0
WXM6678,303,WeatherXM,,10.0
WXM6688,303,WeatherXM,,10.0
WXM6718,303,WeatherXM,,10.0
WXM6727,303,WeatherXM,,10.0
WXM6728,303,WeatherXM,,10.0
WXM6786,303,WeatherXM,,10.0
WXM6811,303,WeatherXM,,10.0
WXM6850,303,WeatherXM,,10.0
WXM6883,303,WeatherXM,,10.0
WXM7085,303,WeatherXM,,10.0
WXM7100,303,WeatherXM,,10.0
WXM7298,303,WeatherXM,,10.0
WXM7483,303,WeatherXM,,10.0
WXM7546,303,WeatherXM,,10.0
WXM7585,303,WeatherXM,,10.0
WXM7592,303,WeatherXM,,10.0
WXM7740,303,WeatherXM,,10.0
WXM7776,303,WeatherXM,,10.0
WXM7780,303,WeatherXM,,10.0
WXM7787,303,WeatherXM,,10.0
WXM7836,303,WeatherXM,,10.0
WXM7896,303,WeatherXM,,10.0
WXM7899,303,WeatherXM,,10.0
WXM8008,303,WeatherXM,,10.0
G5927,65,APRSWXNET/CWOP,,2.0
G5938,65,APRSWXNET/CWOP,,2.0
G5961,65,APRSWXNET/CWOP,,2.0
TT913,2,RAWS,,6.1
TT914,2,RAWS,,6.1
TT915,2,RAWS,,6.1
NGC81,295,NGLO,,10.0
AX003,65,APRSWXNET/CWOP,,2.0
G6044,65,APRSWXNET/CWOP,,2.0
KCHW1,106,HADS,,10.0
G6098,65,APRSWXNET/CWOP,,2.0
K3U3MT,310,Mesotech,,10.0
K79SMT,310,Mesotech,,10.0
G6104,65,APRSWXNET/CWOP,,2.0
G6134,65,APRSWXNET/CWOP,,2.0
K1S3MT,310,Mesotech,,10.0
G6170,65,APRSWXNET/CWOP,,2.0
AX073,65,APRSWXNET/CWOP,,2.0
MTBON,15,MT DOT,,10.0
MTSRG,15,MT DOT,,10.0
MTLLN,15,MT DOT,,10.0
MTEVH,15,MT DOT,,10.0
MTBAL,15,MT DOT,,10.0
MTDKR,15,MT DOT,,10.0
MTCLN,15,MT DOT,,10.0
MTBLS,15,MT DOT,,10.0
MTBOH,15,MT DOT,,10.0
MTEDD,15,MT DOT,,10.0
MTBCH,15,MT DOT,,10.0
MTHLS,15,MT DOT,,10.0
MTWIN,15,MT DOT,,10.0
MTBDC,15,MT DOT,,10.0
MTGRD,15,MT DOT,,10.0
MTSPD,15,MT DOT,,10.0
MTELM,15,MT DOT,,10.0
MTBKE,15,MT DOT,,10.0
MTYLW,15,MT DOT,,10.0
MTBMN,15,MT DOT,,10.0
MTWGL,15,MT DOT,,10.0
G6173,65,APRSWXNET/CWOP,,2.0
PC603,247,PACIFICORP,,10.0
PC604,247,PACIFICORP,,10.0
PC605,247,PACIFICORP,,10.0
TT923,2,RAWS,,6.1
TT924,2,RAWS,,6.1
PC610,247,PACIFICORP,,10.0
AX082,65,APRSWXNET/CWOP,,2.0
TMRPN,265,PGN,,6.0
BARPN,265,PGN,,6.0
G6266,65,APRSWXNET/CWOP,,2.0
G6270,65,APRSWXNET/CWOP,,2.0
AX112,65,APRSWXNET/CWOP,,2.0
G6253,65,APRSWXNET/CWOP,,2.0
G6280,65,APRSWXNET/CWOP,,2.0
MTC02,3002,MT-MESO,3.0,3.0
CPC20,94,CPCRC,,10.0
MTBSK,15,MT DOT,,10.0
HURPN,265,PGN,,6.0
001NW,318,NW-ENERGY,,10.0
002NW,318,NW-ENERGY,,10.0
003NW,318,NW-ENERGY,,10.0
004NW,318,NW-ENERGY,,10.0
005NW,318,NW-ENERGY,,10.0
006NW,318,NW-ENERGY,,10.0
007NW,318,NW-ENERGY,,10.0
001ID,317,IDAHO-POWER,,10.0
002ID,317,IDAHO-POWER,,10.0
003ID,317,IDAHO-POWER,,10.0
004ID,317,IDAHO-POWER,,10.0
005ID,317,IDAHO-POWER,,10.0
006ID,317,IDAHO-POWER,,10.0
007ID,317,IDAHO-POWER,,10.0
008ID,317,IDAHO-POWER,,10.0
009ID,317,IDAHO-POWER,,10.0
010ID,317,IDAHO-POWER,,10.0
012ID,317,IDAHO-POWER,,10.0
013ID,317,IDAHO-POWER,,10.0
014ID,317,IDAHO-POWER,,10.0
015ID,317,IDAHO-POWER,,10.0
016ID,317,IDAHO-POWER,,10.0
017ID,317,IDAHO-POWER,,10.0
018ID,317,IDAHO-POWER,,10.0
019ID,317,IDAHO-POWER,,10.0
020ID,317,IDAHO-POWER,,10.0
021ID,317,IDAHO-POWER,,10.0
022ID,317,IDAHO-POWER,,10.0
023ID,317,IDAHO-POWER,,10.0
024ID,317,IDAHO-POWER,,10.0
025ID,317,IDAHO-POWER,,10.0
026ID,317,IDAHO-POWER,,10.0
027ID,317,IDAHO-POWER,,10.0
028ID,317,IDAHO-POWER,,10.0
029ID,317,IDAHO-POWER,,10.0
030ID,317,IDAHO-POWER,,10.0
031ID,317,IDAHO-POWER,,10.0
032ID,317,IDAHO-POWER,,10.0
033ID,317,IDAHO-POWER,,10.0
034ID,317,IDAHO-POWER,,10.0
035ID,317,IDAHO-POWER,,10.0
036ID,317,IDAHO-POWER,,10.0
037ID,317,IDAHO-POWER,,10.0
038ID,317,IDAHO-POWER,,10.0
039ID,317,IDAHO-POWER,,10.0
040ID,317,IDAHO-POWER,,10.0
041ID,317,IDAHO-POWER,,10.0
042ID,317,IDAHO-POWER,,10.0
043ID,317,IDAHO-POWER,,10.0
044ID,317,IDAHO-POWER,,10.0
045ID,317,IDAHO-POWER,,10.0
046ID,317,IDAHO-POWER,,10.0
047ID,317,IDAHO-POWER,,10.0
048ID,317,IDAHO-POWER,,10.0
049ID,317,IDAHO-POWER,,10.0
050ID,317,IDAHO-POWER,,10.0
051ID,317,IDAHO-POWER,,10.0
KM46MT,310,Mesotech,,10.0
052ID,317,IDAHO-POWER,,10.0
053ID,317,IDAHO-POWER,,10.0
054ID,317,IDAHO-POWER,,10.0
055ID,317,IDAHO-POWER,,10.0
056ID,317,IDAHO-POWER,,10.0
057ID,317,IDAHO-POWER,,10.0
058ID,317,IDAHO-POWER,,10.0
059ID,317,IDAHO-POWER,,10.0
060ID,317,IDAHO-POWER,,10.0
061ID,317,IDAHO-POWER,,10.0
062ID,317,IDAHO-POWER,,10.0
063ID,317,IDAHO-POWER,,10.0
064ID,317,IDAHO-POWER,,10.0
065ID,317,IDAHO-POWER,,10.0
066ID,317,IDAHO-POWER,,10.0
067ID,317,IDAHO-POWER,,10.0
068ID,317,IDAHO-POWER,,10.0
069ID,317,IDAHO-POWER,,10.0
070ID,317,IDAHO-POWER,,10.0
071ID,317,IDAHO-POWER,,10.0
072ID,317,IDAHO-POWER,,10.0
073ID,317,IDAHO-POWER,,10.0
074ID,317,IDAHO-POWER,,10.0
075ID,317,IDAHO-POWER,,10.0
076ID,317,IDAHO-POWER,,10.0
077ID,317,IDAHO-POWER,,10.0
008NW,318,NW-ENERGY,,10.0
009NW,318,NW-ENERGY,,10.0
010NW,318,NW-ENERGY,,10.0
G6296,65,APRSWXNET/CWOP,,2.0
G6341,65,APRSWXNET/CWOP,,2.0
IOWPN,265,PGN,,6.0
CLEPN,265,PGN,,6.0
PS024,287,PSE,,6.0
PS025,287,PSE,,6.0
PS026,287,PSE,,6.0
G6351,65,APRSWXNET/CWOP,,2.0
PS027,287,PSE,,6.0
PS028,287,PSE,,6.0
PS029,287,PSE,,6.0
G6390,65,APRSWXNET/CWOP,,2.0
G6391,65,APRSWXNET/CWOP,,2.0
G6389,65,APRSWXNET/CWOP,,2.0
G6392,65,APRSWXNET/CWOP,,2.0
G6393,65,APRSWXNET/CWOP,,2.0
PS030,287,PSE,,6.0
G6433,65,APRSWXNET/CWOP,,2.0
PS031,287,PSE,,6.0
PS032,287,PSE,,6.0
G6464,65,APRSWXNET/CWOP,,2.0
G6445,65,APRSWXNET/CWOP,,2.0
078ID,317,IDAHO-POWER,,10.0
079ID,317,IDAHO-POWER,,10.0
G6475,65,APRSWXNET/CWOP,,2.0
080ID,317,IDAHO-POWER,,10.0
081ID,317,IDAHO-POWER,,10.0
082ID,317,IDAHO-POWER,,10.0
083ID,317,IDAHO-POWER,,10.0
085ID,317,IDAHO-POWER,,10.0
PS033,287,PSE,,6.0
WXM8973,303,WeatherXM,,10.0
WXM8987,303,WeatherXM,,10.0
WXM9539,303,WeatherXM,,10.0
WXM9574,303,WeatherXM,,10.0
G6490,65,APRSWXNET/CWOP,,2.0
G6470,65,APRSWXNET/CWOP,,2.0
G6495,65,APRSWXNET/CWOP,,2.0
G6460,65,APRSWXNET/CWOP,,2.0
PS034,287,PSE,,6.0
PC621,247,PACIFICORP,,10.0
PC622,247,PACIFICORP,,10.0
G6542,65,APRSWXNET/CWOP,,2.0
OTE26,324,OTEC,,10.0
OTE22,324,OTEC,,10.0
OTE15,324,OTEC,,10.0
OTE03,324,OTEC,,10.0
OTE35,324,OTEC,,10.0
OTE33,324,OTEC,,10.0
OTE39,324,OTEC,,10.0
OTE14,324,OTEC,,10.0
OTE25,324,OTEC,,10.0
OTE43,324,OTEC,,10.0
OTE10,324,OTEC,,10.0
OTE08,324,OTEC,,10.0
OTE02,324,OTEC,,10.0
OTE40,324,OTEC,,10.0
OTE12,324,OTEC,,10.0
OTE11,324,OTEC,,10.0
OTE29,324,OTEC,,10.0
OTE05,324,OTEC,,10.0
OTE37,324,OTEC,,10.0
OTE41,324,OTEC,,10.0
OTE01,324,OTEC,,10.0
OTE19,324,OTEC,,10.0
OTE17,324,OTEC,,10.0
OTE36,324,OTEC,,10.0
OTE18,324,OTEC,,10.0
OTE28,324,OTEC,,10.0
OTE24,324,OTEC,,10.0
OTE31,324,OTEC,,10.0
OTE16,324,OTEC,,10.0
OTE30,324,OTEC,,10.0
OTE07,324,OTEC,,10.0
PC623,247,PACIFICORP,,10.0
PC624,247,PACIFICORP,,10.0
PC625,247,PACIFICORP,,10.0
PC626,247,PACIFICORP,,10.0
TT940,2,RAWS,,6.1
G6518,65,APRSWXNET/CWOP,,2.0
G6549,65,APRSWXNET/CWOP,,2.0
PC627,247,PACIFICORP,,10.0
PC628,247,PACIFICORP,,10.0
PC629,247,PACIFICORP,,10.0
PC630,247,PACIFICORP,,10.0
PMTPN,265,PGN,,6.0
VCTPN,265,PGN,,6.0
011NW,318,NW-ENERGY,,10.0
PC631,247,PACIFICORP,,10.0
012NW,318,NW-ENERGY,,10.0
013NW,318,NW-ENERGY,,10.0
014NW,318,NW-ENERGY,,10.0
015NW,318,NW-ENERGY,,10.0
016NW,318,NW-ENERGY,,10.0
017NW,318,NW-ENERGY,,10.0
018NW,318,NW-ENERGY,,10.0
019NW,318,NW-ENERGY,,10.0
SOATR,5,SORD-ID,,10.0
SOEST,5,SORD-ID,,10.0
SOCIT,5,SORD-ID,,10.0
SOSMC,5,SORD-ID,,10.0
SOMFC,5,SORD-ID,,10.0
SOCFA,5,SORD-ID,,10.0
SOCOX,5,SORD-ID,,10.0
020NW,318,NW-ENERGY,,10.0
PC633,247,PACIFICORP,,10.0
PC639,247,PACIFICORP,,10.0
G6604,65,APRSWXNET/CWOP,,2.0
G6591,65,APRSWXNET/CWOP,,2.0
PS036,287,PSE,,6.0
PS035,287,PSE,,6.0
PC641,247,PACIFICORP,,10.0
G6623,65,APRSWXNET/CWOP,,2.0
SKAO3,106,HADS,,10.0
G6588,65,APRSWXNET/CWOP,,2.0
G6625,65,APRSWXNET/CWOP,,2.0
OTE27,324,OTEC,,10.0
YMMW4,106,HADS,,10.0
WSU395,3007,WSU-AGNET,,2.0
SDRM8,3025,UMRB-UMT,,10.0
SPYM8,3025,UMRB-UMT,,10.0
FSSM8,3025,UMRB-UMT,,10.0
THLM8,3025,UMRB-UMT,,10.0
BYSM8,3025,UMRB-UMT,,10.0
AX227,65,APRSWXNET/CWOP,,2.0
TT948,2,RAWS,,6.1
TT949,2,RAWS,,6.1
PC642,247,PACIFICORP,,10.0
G6669,65,APRSWXNET/CWOP,,2.0
PC643,247,PACIFICORP,,10.0
AGNM8,3025,UMRB-UMT,,10.0
ENWM8,3025,UMRB-UMT,,10.0
ELTM8,3025,UMRB-UMT,,10.0
FARM8,3025,UMRB-UMT,,10.0
ETNM8,3025,UMRB-UMT,,10.0
KSSM8,3025,UMRB-UMT,,10.0
LEGM8,3025,UMRB-UMT,,10.0
EDEM8,3025,UMRB-UMT,,10.0
EVEM8,3025,UMRB-UMT,,10.0
SNPM8,3025,UMRB-UMT,,10.0
KLNM8,3025,UMRB-UMT,,10.0
RICM8,3025,UMRB-UMT,,10.0
VNSM8,3025,UMRB-UMT,,10.0
SMPM8,3025,UMRB-UMT,,10.0
SCTM8,3025,UMRB-UMT,,10.0
WLDM8,3025,UMRB-UMT,,10.0
RIGM8,3025,UMRB-UMT,,10.0
RSNM8,3025,UMRB-UMT,,10.0
VDNM8,3025,UMRB-UMT,,10.0
SGHM8,3025,UMRB-UMT,,10.0
USEM8,3025,UMRB-UMT,,10.0
HAGM8,3025,UMRB-UMT,,10.0
OHNM8,3025,UMRB-UMT,,10.0
BLZM8,3025,UMRB-UMT,,10.0
PC646,247,PACIFICORP,,10.0
PC647,247,PACIFICORP,,10.0
PC648,247,PACIFICORP,,10.0
PNEM8,3025,UMRB-UMT,,10.0
ARTM8,3025,UMRB-UMT,,10.0
TNTM8,3025,UMRB-UMT,,10.0
WAGM8,3025,UMRB-UMT,,10.0
IDP01,330,IDP,,10.0
IDP02,330,IDP,,10.0
IDP03,330,IDP,,10.0
IDP04,330,IDP,,10.0
IDP05,330,IDP,,10.0
IDP06,330,IDP,,10.0
IDP07,330,IDP,,10.0
IDP08,330,IDP,,10.0
IDP09,330,IDP,,10.0
IDP10,330,IDP,,10.0
IDP11,330,IDP,,10.0
IDP12,330,IDP,,10.0
IDP13,330,IDP,,10.0
IDP14,330,IDP,,10.0
IDP15,330,IDP,,10.0
IDP16,330,IDP,,10.0
IDP17,330,IDP,,10.0
IDP18,330,IDP,,10.0
IDP19,330,IDP,,10.0
IDP20,330,IDP,,10.0
IDP21,330,IDP,,10.0
IDP22,330,IDP,,10.0
IDP23,330,IDP,,10.0
IDP24,330,IDP,,10.0
IDP25,330,IDP,,10.0
IDP26,330,IDP,,10.0
IDP27,330,IDP,,10.0
IDP28,330,IDP,,10.0
IDP29,330,IDP,,10.0
VDWM8,3025,UMRB-UMT,,10.0
WAYM8,3025,UMRB-UMT,,10.0
CRBM8,3025,UMRB-UMT,,10.0
SPKM8,3025,UMRB-UMT,,10.0
MTCHK,15,MT DOT,,10.0
MTVAR,15,MT DOT,,10.0
MTTRV,15,MT DOT,,10.0
MTFPS,15,MT DOT,,10.0
MTLBT,15,MT DOT,,10.0
MTCTS,15,MT DOT,,10.0
WSU396,3007,WSU-AGNET,,2.0
IDP30,330,IDP,,10.0
G6710,65,APRSWXNET/CWOP,,2.0
G6711,65,APRSWXNET/CWOP,,2.0
PC649,247,PACIFICORP,,10.0
PC650,247,PACIFICORP,,10.0
PC651,247,PACIFICORP,,10.0
PC652,247,PACIFICORP,,10.0
PS038,287,PSE,,6.0
G6731,65,APRSWXNET/CWOP,,2.0
AX272,65,APRSWXNET/CWOP,,2.0
SWX044,331,SAYWEATHER,,10.0
SWX051,331,SAYWEATHER,,10.0
SWX037,331,SAYWEATHER,,10.0
SWX028,331,SAYWEATHER,,10.0
PS039,287,PSE,,6.0
G6753,65,APRSWXNET/CWOP,,2.0
G6765,65,APRSWXNET/CWOP,,2.0
RJEM8,3025,UMRB-UMT,,10.0
PS040,287,PSE,,6.0
SWX058,331,SAYWEATHER,,10.0
CYNI1,106,HADS,,10.0
G6747,65,APRSWXNET/CWOP,,2.0
G6806,65,APRSWXNET/CWOP,,2.0
MTKIH,15,MT DOT,,10.0
MRRGN,68,GNP,,10.0
G6789,65,APRSWXNET/CWOP,,2.0
AX333,65,APRSWXNET/CWOP,,2.0
G6849,65,APRSWXNET/CWOP,,2.0
G6878,65,APRSWXNET/CWOP,,2.0
AX341,65,APRSWXNET/CWOP,,2.0
AX344,65,APRSWXNET/CWOP,,2.0
G6852,65,APRSWXNET/CWOP,,2.0
G6868,65,APRSWXNET/CWOP,,2.0
G6869,65,APRSWXNET/CWOP,,2.0
WFEES,3001,WeatherFlow,,10.0
WFBLM,3001,WeatherFlow,,10.0
WXM9781,303,WeatherXM,,10.0
G6902,65,APRSWXNET/CWOP,,2.0
G6896,65,APRSWXNET/CWOP,,2.0
G6907,65,APRSWXNET/CWOP,,2.0
G6919,65,APRSWXNET/CWOP,,2.0
G6884,65,APRSWXNET/CWOP,,2.0
G6941,65,APRSWXNET/CWOP,,2.0
G6950,65,APRSWXNET/CWOP,,2.0
CPC21,94,CPCRC,,10.0
AX346,65,APRSWXNET/CWOP,,2.0
G6973,65,APRSWXNET/CWOP,,2.0
AX381,65,APRSWXNET/CWOP,,2.0
PS041,287,PSE,,6.0
SALMT,27,MCSCN,,10.0
003AV,337,AVISTA,,10.0
004AV,337,AVISTA,,10.0
005AV,337,AVISTA,,10.0
006AV,337,AVISTA,,10.0
007AV,337,AVISTA,,10.0
008AV,337,AVISTA,,10.0
009AV,337,AVISTA,,10.0
010AV,337,AVISTA,,10.0
011AV,337,AVISTA,,10.0
012AV,337,AVISTA,,10.0
013AV,337,AVISTA,,10.0
014AV,337,AVISTA,,10.0
015AV,337,AVISTA,,10.0
016AV,337,AVISTA,,10.0
017AV,337,AVISTA,,10.0
018AV,337,AVISTA,,10.0
019AV,337,AVISTA,,10.0
020AV,337,AVISTA,,10.0
021AV,337,AVISTA,,10.0
022AV,337,AVISTA,,10.0
023AV,337,AVISTA,,10.0
024AV,337,AVISTA,,10.0
025AV,337,AVISTA,,10.0
026AV,337,AVISTA,,10.0
027AV,337,AVISTA,,10.0
029AV,337,AVISTA,,10.0
030AV,337,AVISTA,,10.0
031AV,337,AVISTA,,10.0
032AV,337,AVISTA,,10.0
033AV,337,AVISTA,,10.0
034AV,337,AVISTA,,10.0
035AV,337,AVISTA,,10.0
036AV,337,AVISTA,,10.0
037AV,337,AVISTA,,10.0
038AV,337,AVISTA,,10.0
040AV,337,AVISTA,,10.0
041AV,337,AVISTA,,10.0
042AV,337,AVISTA,,10.0
043AV,337,AVISTA,,10.0
044AV,337,AVISTA,,10.0
045AV,337,AVISTA,,10.0
046AV,337,AVISTA,,10.0
047AV,337,AVISTA,,10.0
048AV,337,AVISTA,,10.0
049AV,337,AVISTA,,10.0
050AV,337,AVISTA,,10.0
051AV,337,AVISTA,,10.0
052AV,337,AVISTA,,10.0
053AV,337,AVISTA,,10.0
054AV,337,AVISTA,,10.0
055AV,337,AVISTA,,10.0
PS042,287,PSE,,6.0
PS043,287,PSE,,6.0
G7004,65,APRSWXNET/CWOP,,2.0
G7030,65,APRSWXNET/CWOP,,2.0
G7027,65,APRSWXNET/CWOP,,2.0
AX416,65,APRSWXNET/CWOP,,2.0
G7052,65,APRSWXNET/CWOP,,2.0
G7081,65,APRSWXNET/CWOP,,2.0
WXM9839,303,WeatherXM,,10.0
